"","Date","Bitcoin_Price","Bitcoin_Vol.","Ethereum_Price","Ethereum_Vol.","Eth_Price_Level","Bit_Price_Level","Eth_Classification","Bit_Classification","btc_weekly_return","btc_weekly_change","Bit_Class_Binary","S&P_500_Price","Nasdaq_100_Price","Nasdaq_100_Vol.","Microsoft_Price","Microsoft_Vol.","Apple_Price","Apple_Vol.","Google_Price","Google_Vol.","Nvidia_Price","Nvidia_Vol."
"466",2020-12-11,18023.6,111530,544.17,30170000,"Medium","Medium","Medium","Medium",-0.0621891064998855,-1196.2,0,3663.46,12375.41,170460000,213.26,30980000,122.41,86940000,88.74,18630000,130.13,20930000
"467",2020-12-14,19273.8,67110,586.19,1780000,"Medium","Medium","Medium","Medium",-0.00820756124796096,-160.5,0,3647.49,12462.21,206340000,214.2,28800000,121.78,79080000,87.61,33050000,133.09,27020000
"468",2020-12-15,19434.9,98390,588.91,1740000,"Medium","Medium","Medium","Medium",0.0416333924676147,775.800000000003,0,3694.62,12595.92,194790000,214.13,27020000,127.88,157570000,88.05,21370000,133.6,19350000
"469",2020-12-16,21352.2,199810,637.38,3110000,"Medium","Medium","Medium","Medium",0.113793445205444,2180.5,0,3701.17,12668.16,184130000,219.28,35020000,127.81,98210000,87.86,24680000,132.43,22310000
"470",2020-12-17,22825.4,310740,643.17,3670000,"Medium","Medium","Medium","Medium",0.245479248742265,4497.8,0,3722.48,12752.06,178080000,219.42,32520000,128.7,94360000,87.03,34880000,133.41,23140000
"471",2020-12-18,23127.9,131800,653.85,2630000,"Medium","Medium","Medium","Medium",0.24705596894209,4580.9,0,3709.41,12738.18,682510000,218.59,63350000,126.65,192540000,86.31,85260000,132.72,34210000
"472",2020-12-21,22728.5,154690,607.85,1880000,"Medium","Medium","Medium","Medium",0.245588364242185,4480.3,0,3694.92,12690.26,216760000,222.59,37180000,128.23,121250000,86.73,33970000,133.32,30230000
"473",2020-12-22,23823.2,130750,637.47,2120000,"Medium","Medium","Medium","Medium",0.321778113140549,5798.6,0,3687.26,12717.56,176870000,223.94,22640000,131.88,169350000,86.01,20380000,132.78,18630000
"474",2020-12-23,23257.9,178470,585.69,2200000,"Medium","Medium","Medium","Medium",0.206710664217747,3983.1,0,3690.01,12653.14,145400000,221.02,18700000,130.96,88220000,86.41,22970000,130.09,17910000
"475",2020-12-24,23736.5,104590,612.34,1720000,"Medium","Medium","Medium","Medium",0.221333786127019,4300.6,0,3703.06,12711.01,72670000,222.75,10550000,131.97,54930000,86.71,9310000,129.94,9790000
"476",2020-12-28,27057.8,126980,730.05,2750000,"Medium","Medium","Medium","Medium",0.267213682899186,5704.6,0,3735.36,12838.86,144840000,224.96,17930000,136.69,124490000,88.7,27650000,129,21260000
"477",2020-12-29,27376,119570,731.76,1820000,"Medium","Medium","Medium","Medium",0.199365619003391,4549.6,0,3727.04,12843.49,155880000,224.15,17400000,134.87,121050000,87.89,19730000,129.43,17040000
"478",2020-12-30,28868.7,159820,751.8,1860000,"Medium","Medium","Medium","Medium",0.24821968272087,5739.8,0,3732.04,12845.36,136770000,221.68,20270000,133.72,96450000,86.81,21030000,131.46,22540000
"479",2020-12-31,28949.4,136690,735.94,1040000,"Medium","Medium","Medium","Medium",0.273704819939723,6219.9,0,3756.07,12888.28,158540000,222.42,20940000,132.69,99120000,87.63,21070000,130.55,19240000
"480",2021-01-04,32022.6,255270,1042.4,5190000,"Medium","High","Medium","Medium",0.344177104671077,8198.4,0,3700.65,12694.67,242640000,217.69,37130000,129.41,143300000,86.31,37320000,131.13,56060000
"481",2021-01-05,33991.5,202130,1099.52,3250000,"Medium","High","Medium","Medium",0.461503403144738,10732.6,0,3726.86,12802.38,175190000,217.9,23820000,131.01,97670000,87,20360000,134.05,32280000
"482",2021-01-06,36793.2,227560,1207.77,3750000,"Medium","High","Medium","Medium",0.550068459966718,13055.7,0,3748.14,12623.35,243870000,212.25,35930000,126.6,155090000,86.14,46590000,126.14,58040000
"483",2021-01-07,39460.2,249600,1224.35,2710000,"Medium","High","Medium","Medium",0.458366903443739,12401.4,0,3803.79,12939.57,215740000,218.29,27690000,130.92,109580000,88.72,41940000,133.44,46150000
"484",2021-01-08,40599.3,251290,1215.73,2710000,"Medium","High","Medium","Medium",0.48302527761543,13222.3,0,3824.68,13105.2,220390000,219.62,22960000,132.05,105160000,89.89,35480000,132.77,29250000
"485",2021-01-11,35544.3,251040,1091.47,4190000,"Medium","High","Medium","Medium",0.231240062766942,6674.6,0,3799.61,12902.49,196990000,217.49,23050000,128.98,100620000,87.81,34810000,136.21,51900000
"486",2021-01-12,34076.1,241930,1050.19,3090000,"Medium","High","Medium","Medium",0.177091753196957,5125.7,0,3801.19,12892.09,184510000,214.93,23250000,128.8,91950000,86.87,29530000,134.85,29150000
"487",2021-01-13,37382.2,209930,1128.46,2250000,"Medium","High","Medium","Medium",0.167369295435099,5358.6,0,3809.84,12973.63,207310000,216.34,20090000,130.89,88640000,87.36,23430000,135.32,2.1e+07
"488",2021-01-14,39175.7,172400,1226.17,1550000,"Medium","High","Medium","Medium",0.152514599238045,5183.2,0,3795.54,12898.69,198570000,213.02,29350000,128.91,90220000,86.55,29210000,132,28310000
"489",2021-01-15,36845.8,118420,1171.68,2850000,"Medium","High","Medium","Medium",0.00142961199352065,51.6000000000058,0,3768.25,12803.93,244670000,212.65,31750000,127.14,111600000,86.38,31440000,128.6,27780000
"490",2021-01-20,35476.3,153610,1377.53,3050000,"Medium","High","Medium","Medium",-0.100959954587153,-3984.89999999999,0,3851.85,13296.45,209510000,224.34,37780000,132.03,104320000,94,64150000,133.66,25860000
"491",2021-01-21,30842.1,253270,1117.33,2760000,"Medium","High","Medium","Medium",-0.240329266760757,-9758.2,0,3853.07,13404.99,195490000,224.97,30750000,136.87,120530000,94.21,58660000,138.68,33830000
"492",2021-01-22,33000.5,243090,1234.58,2940000,"Medium","High","Medium","Medium",-0.0715670304380731,-2544.8,0,3841.47,13366.4,185530000,225.95,30170000,139.07,114460000,94.63,32740000,137.13,24680000
"493",2021-01-25,32252.3,142430,1317.9,2770000,"Medium","High","Medium","Medium",-0.0535213830221182,-1824.8,0,3855.36,13483.29,221640000,229.53,33150000,142.92,157610000,94.71,50590000,136.53,25110000
"494",2021-01-26,32502.1,139840,1366.27,2560000,"Medium","High","Medium","Medium",-0.130546088780222,-4881.1,0,3849.62,13490.19,183910000,232.33,49170000,143.16,98390000,95.4,31460000,134.35,16400000
"495",2021-01-27,30404,194350,1247.62,2900000,"Medium","Medium","Medium","Medium",-0.223906656422221,-8772.7,0,3750.77,13112.65,332770000,232.9,69870000,142.06,140840000,90.95,82510000,129.18,37130000
"496",2021-01-28,33374.8,167390,1328.47,814310,"Medium","High","Medium","Medium",-0.0942034098866085,-3472,0,3787.38,13201.53,259130000,238.93,49110000,137.09,142620000,92.66,55280000,130.51,22830000
"497",2021-01-29,34301.8,297730,1379.3,3330000,"Medium","High","Medium","Medium",-0.0331066092010722,-1175.5,0,3714.24,12925.38,285520000,231.96,42500000,131.96,177520000,91.37,44530000,129.9,27160000
"498",2021-02-01,33515.7,126320,1373.4,1650000,"Medium","High","Medium","Medium",0.0866867042127482,2672.6,0,3773.86,13248.9,199890000,239.65,33310000,134.14,106240000,94.65,40250000,132.37,21720000
"499",2021-02-02,35485.2,120850,1511.36,2730000,"Medium","High","Medium","Medium",0.0752927985939607,2483.7,0,3826.31,13456.12,191130000,239.51,25920000,134.99,83310000,95.96,66330000,135.57,22040000
"500",2021-02-03,37646.8,131030,1664.34,2270000,"Medium","High","Medium","Medium",0.16725938925286,5393.5,0,3830.17,13402.37,181610000,243,27160000,133.94,89880000,102.94,97880000,135.3,24540000
"501",2021-02-04,36982.1,151440,1594,2340000,"Medium","High","Medium","Medium",0.137837247439396,4479,0,3871.74,13560.89,195080000,242.01,25300000,137.39,84180000,102.68,48600000,136.64,20130000
"502",2021-02-05,38297.6,100600,1719.2,1800000,"Medium","High","Medium","Medium",0.259623733719248,7892.6,0,3886.83,13603.96,172270000,242.2,18050000,136.76,75690000,104.44,29870000,135.91,16920000
"503",2021-02-08,46395.7,248470,1750.18,2170000,"Medium","High","Medium","High",0.390141663770269,13019.9,1,3915.59,13695.02,181110000,242.47,22210000,136.91,71300000,104.23,28830000,144.39,43460000
"504",2021-02-09,46508.6,193870,1770.63,1940000,"Medium","High","Medium","High",0.355864706808389,12205.8,1,3911.23,13687.08,151600000,243.77,23560000,136.01,76770000,103.77,21890000,142.63,28760000
"505",2021-02-10,44836,151830,1742.09,2010000,"Medium","High","Medium","High",0.33776110897281,11319.3,1,3909.88,13655.27,175910000,242.82,22190000,135.39,73050000,104.32,25100000,147.64,48540000
"506",2021-02-11,47990.7,145770,1786.35,1560000,"Medium","High","Medium","High",0.352414527746779,12504.5,1,3916.38,13734.35,156640000,244.49,15750000,135.13,64280000,104.44,20480000,152.51,45080000
"507",2021-02-12,47371.7,133730,1841.02,1750000,"Medium","High","Medium","High",0.258319432196096,9723.89999999999,1,3934.83,13807.7,137790000,244.99,16560000,135.37,60150000,104.75,18990000,149.61,37480000
"508",2021-02-17,52079.2,140030,1847.95,1690000,"High","High","Medium","High",0.408227223440529,15096.1,1,3931.33,13699.71,163370000,244.2,21670000,130.84,98090000,105.93,20300000,149.06,27570000
"509",2021-02-18,51582.2,94350,1934.16,881870,"High","High","Medium","High",0.346878133355615,13283.6,1,3913.97,13637.51,169460000,243.79,16930000,129.71,96860000,105.29,22570000,148.29,23410000
"510",2021-02-19,55906.6,139430,1955.59,1780000,"High","High","Medium","High",0.204995290511836,9509.9,1,3906.71,13580.78,193940000,240.97,25260000,129.87,87670000,104.44,37940000,149.26,27170000
"511",2021-02-22,54111.8,244950,1777.28,2680000,"Medium","High","Medium","High",0.163479442511708,7602.2,1,3876.5,13223.74,215670000,234.51,36450000,126,103920000,102.71,29470000,143.56,32590000
"512",2021-02-23,48911.2,315070,1578.11,3600000,"Medium","High","Medium","High",0.0908912481042019,4074.2,1,3881.37,13194.71,261290000,233.27,30230000,125.86,158270000,103.01,34660000,141.42,39180000
"513",2021-02-24,49697.5,153750,1623.71,2190000,"Medium","High","Medium","High",0.035565224095502,1705.8,1,3925.43,13302.19,214770000,234.55,26340000,125.35,111040000,104.19,22610000,144.99,44830000
"514",2021-02-25,46928.5,83220,1476.15,1750000,"Medium","High","Medium","High",-0.00935579681539811,-444.199999999997,1,3829.34,12828.31,260930000,228.99,39540000,120.99,148200000,100.8,41550000,133.07,82440000
"515",2021-02-26,46345.6,189410,1445.44,2130000,"Medium","High","Medium","High",-0.110093857048495,-5734.6,1,3811.15,12909.44,312550000,232.38,37820000,121.26,164560000,101.1,40040000,137.15,50090000
"516",2021-03-01,49595.5,137520,1570.03,1920000,"Medium","High","Medium","High",-0.0385152242440221,-1987.7,1,3901.82,13282.95,207570000,236.94,25330000,127.79,116310000,103.48,26060000,138.42,35320000
"517",2021-03-02,48424.2,102100,1488.62,1740000,"Medium","High","Medium","High",-0.133837507557247,-7483.4,1,3870.29,13059.95,195310000,233.87,22810000,125.12,102260000,103.22,25560000,134.06,26410000
"518",2021-03-03,50395.1,44930,1571.05,1170000,"Medium","High","Medium","High",-0.0686855732021482,-3717.7,1,3819.72,12683.33,230650000,227.56,34030000,122.06,112970000,100.57,33890000,128.05,37760000
"519",2021-03-04,48428,9560,1538.61,1700000,"Medium","High","Medium","High",-0.00987912788890877,-484.199999999997,1,3768.47,12464,307810000,226.73,44730000,120.13,178160000,101.7,49220000,123.7,57330000
"520",2021-03-05,48792.5,113640,1530.29,1670000,"Medium","High","Medium","High",-0.0182101715378037,-906,1,3841.94,12668.51,302020000,231.6,41870000,121.42,153770000,104.85,53100000,124.61,54280000
"521",2021-03-08,52311,68140,1831.49,1970000,"Medium","High","Medium","High",0.114695760571934,5381.5,1,3821.35,12299.08,273330000,227.39,35270000,116.36,154380000,100.38,36870000,115.93,54310000
"522",2021-03-09,54879,114060,1869.1,1580000,"High","High","Medium","High",0.18412535386315,8532.4,1,3875.44,12794.49,252070000,233.78,33080000,121.08,129530000,102.02,33920000,125.2,52180000
"523",2021-03-10,55851.9,140960,1794.14,1660000,"Medium","High","Medium","High",0.126148541702372,6255.4,1,3898.81,12752.07,214220000,232.42,29750000,119.98,111940000,101.81,27100000,124.68,38440000
"524",2021-03-11,57799.5,129630,1825.79,1580000,"Medium","High","Medium","High",0.193607741583754,9374.3,1,3939.34,13052.9,211630000,237.13,29910000,121.96,103030000,105.03,27700000,129.93,29990000
"525",2021-03-12,57265.1,116960,1766.9,1520000,"Medium","High","Medium","High",0.136322777412883,6869,1,3943.34,12937.29,184560000,235.75,22650000,121.03,88110000,102.5,33820000,128.56,24400000
"526",2021-03-15,55791.3,117710,1792.38,1700000,"Medium","High","Medium","High",0.152046336829933,7362.3,1,3968.94,13082.54,180210000,234.81,26040000,123.99,92590000,102.72,26210000,131.91,22250000
"527",2021-03-16,56889.7,128510,1804.85,1810000,"Medium","High","Medium","High",0.165951734385408,8096.2,1,3962.71,13152.28,186930000,237.71,28090000,125.57,115230000,104.19,31900000,132.91,27210000
"528",2021-03-17,58913.5,118260,1823.35,1500000,"Medium","High","Medium","High",0.12621628338208,6601.5,1,3974.12,13202.38,220850000,237.04,29560000,124.76,111930000,104.11,26380000,133.41,24390000
"529",2021-03-18,57656,102620,1776.08,1530000,"Medium","High","Medium","High",0.0506022340057217,2776,1,3915.46,12789.14,226020000,230.72,34850000,120.53,121470000,101.07,31710000,127.22,29420000
"530",2021-03-19,58088,83980,1809.64,1200000,"Medium","High","Medium","High",0.0400362386955502,2235.1,1,3913.1,12866.99,575600000,230.35,46430000,119.99,185550000,101.35,46070000,128.46,29920000
"531",2021-03-22,54158.3,95530,1682.37,1580000,"Medium","High","Medium","High",-0.062997084749868,-3642.2,1,3940.59,13086.51,209330000,235.99,30130000,123.39,111910000,101.53,33540000,131.86,29780000
"532",2021-03-23,54452.5,84840,1667.9,1460000,"Medium","High","Medium","High",-0.0491154298167644,-2813.6,1,3910.52,13017.79,203450000,237.58,31640000,122.54,95470000,102.07,28510000,130.71,22200000
"533",2021-03-24,52325.4,137910,1582.38,1880000,"Medium","High","Medium","High",-0.0621225890058128,-3466.9,1,3889.14,12798.88,208060000,235.46,25620000,120.09,88530000,101.63,25220000,126.43,24580000
"534",2021-03-25,51322.3,143350,1586.54,1540000,"Medium","High","Medium","High",-0.097863057811871,-5568.39999999999,1,3909.52,12780.51,216990000,232.34,34060000,120.59,98850000,101.62,35620000,125.35,29510000
"535",2021-03-26,55036.1,100300,1698.6,1640000,"Medium","High","Medium","High",-0.0658151357498706,-3878.4,1,3974.54,12979.12,2.53e+08,236.48,25480000,121.21,94070000,101.24,27980000,128.39,36400000
"536",2021-03-29,57616.2,107910,1816.69,1940000,"Medium","High","Medium","High",-0.000690301096156531,-40.8000000000029,1,3971.09,12965.74,199250000,235.24,25230000,121.39,80820000,102.29,26490000,129.48,27350000
"537",2021-03-30,58771.3,86210,1841.01,3030000,"Medium","High","Medium","High",0.0117631868888584,682.300000000003,1,3958.55,12896.53,172810000,231.85,24790000,119.9,85670000,102.32,27320000,128.72,20020000
"538",2021-03-31,58763.7,98060,1917.99,2590000,"High","High","Medium","High",0.0850359040073265,4604.39999999999,1,3972.89,13091.44,247920000,235.77,43620000,122.15,118320000,103.13,42570000,133.48,31480000
"539",2021-04-01,58718.3,69040,1967.96,2080000,"High","High","Medium","High",0.0783398374730271,4264.8,1,4019.87,13329.51,187350000,242.35,30340000,123,75090000,106.49,39880000,138.12,30830000
"540",2021-04-05,58993.4,54130,2106.41,2310000,"High","High","Medium","High",0.127433330657768,6667,1,4077.91,13598.16,178500000,249.07,36910000,125.9,88650000,110.95,48510000,139.88,25570000
"541",2021-04-06,57996.3,77150,2111.53,1930000,"High","High","Medium","High",0.130040937370305,6673,1,4073.94,13578.46,163840000,247.86,22930000,126.21,80170000,110.46,35240000,138.62,19170000
"542",2021-04-07,55948.7,110690,1961.46,2300000,"High","High","Medium","High",0.0165818435535947,911.599999999999,1,4079.95,13616.7,144110000,249.9,22720000,127.9,83470000,111.95,24130000,141.43,25130000
"543",2021-04-08,58077.4,64780,2079.92,1730000,"High","High","Medium","High",0.00800469312450325,460.200000000004,1,4097.17,13758.5,163890000,253.25,23630000,130.36,88850000,112.52,28660000,143.17,24440000
"544",2021-04-09,58118.7,59220,2066.93,2470000,"High","High","Medium","High",-0.0111040592942475,-653.600000000006,1,4128.8,13845.06,160650000,255.85,24330000,132.99,106690000,113.53,26150000,144,19520000
"545",2021-04-12,59863.8,81880,2137.81,2160000,"High","High","Medium","High",0.0187207408655343,1099.10000000001,1,4127.99,13819.35,178220000,255.91,27150000,131.24,91420000,112.23,25020000,152.09,86930000
"546",2021-04-13,63540.9,126560,2299.93,2380000,"High","High","Medium","High",0.0821311243683827,4821.6,1,4141.59,13986.49,164970000,258.49,23840000,134.43,91270000,112.72,25680000,156.79,67620000
"547",2021-04-14,62980.4,130430,2431.56,2110000,"High","High","Medium","High",0.0675838314116495,3986,1,4124.66,13803.91,161340000,255.59,23070000,132.03,87220000,112.1,2.1e+07,152.77,38550000
"548",2021-04-15,63216,76970,2514.22,1910000,"High","High","Medium","High",0.0900005690018155,5218.7,1,4170.42,14026.19,177920000,259.5,25630000,134.5,89350000,114.26,29170000,161.37,59850000
"549",2021-04-16,61379.7,136850,2423.18,2080000,"High","High","Medium","High",0.0970710668880599,5430,1,4185.47,14041.91,194730000,260.74,24880000,134.16,84920000,114.14,26280000,159.13,33520000
"550",2021-04-19,55646.1,117510,2160.63,1900000,"High","High","Medium","High",-0.0418630999321595,-2432.3,1,4163.26,13907.67,177420000,258.74,23210000,134.84,94260000,114.49,30290000,153.62,40440000
"551",2021-04-20,56483.2,115490,2332.14,1860000,"High","High","Medium","High",-0.0281406844956958,-1636.5,1,4134.94,13809.3,161460000,258.26,19720000,133.11,94810000,113.95,22290000,151.71,33410000
"552",2021-04-21,53820.2,100260,2360.81,2100000,"High","High","Medium","High",-0.10095583641533,-6044.60000000001,1,4173.42,13935.15,166850000,260.58,24030000,133.5,68850000,113.92,23200000,153.6,21680000
"553",2021-04-22,51729.5,168130,2401.1,3170000,"High","High","Medium","High",-0.185886570696984,-11812.4,1,4134.98,13762.36,172740000,257.17,25610000,131.94,84570000,112.63,24150000,148.5,27780000
"554",2021-04-23,51143.6,214460,2367.31,3460000,"High","High","Medium","High",-0.187944185810189,-11837.8,1,4180.17,13941.44,172090000,261.15,21500000,134.32,78760000,115,29110000,152.65,22780000
"555",2021-04-26,54020.5,129760,2533.12,1790000,"High","High","Medium","High",-0.145461592002025,-9196.5,1,4187.62,14026.16,161380000,261.55,19760000,134.72,66910000,115.5,32040000,154.78,19780000
"556",2021-04-27,55036.5,84080,2665.24,1450000,"High","High","High","High",-0.10334361360515,-6344.2,1,4186.72,13960.28,168170000,261.97,31010000,134.39,66020000,114.55,44390000,153.82,16460000
"557",2021-04-28,54841.4,86960,2746.54,1740000,"High","High","High","High",-0.0144610314110063,-805.699999999997,1,4183.18,13901.62,199190000,254.56,46900000,133.58,107760000,117.95,81110000,152.77,20940000
"558",2021-04-29,53560.8,83900,2757.36,1650000,"High","High","High","High",-0.0517392782278624,-2923.39999999999,1,4211.47,13970.2,197090000,252.51,40590000,133.48,151100000,119.64,41230000,153.25,17320000
"559",2021-04-30,57720.3,103740,2772.78,1520000,"High","High","High","High",0.0724653568734417,3899.10000000001,1,4181.17,13860.76,211030000,252.18,30950000,131.46,109840000,117.68,44860000,150.1,20190000
